,SMILES,Solubility_logS
3781,CC(=O)Oc1ccccc1\C=C\C(O)=O,-3.1559
3782,Oc1ccccc1C(=O)Oc2ccccc2,-3.1547687558999997
3783,CCCCCCCCCCC=O,-3.1520232011
3784,S=C1Nc2ccccc2S1,-3.1515048920999997
3785,CCNc1nc(Cl)nc(NC(C)(C)C#N)n1,-3.1510000000000002
3786,O=C(Nc1ccccc1)Nc2ccccc2,-3.1508
3787,CN1CCC23C4OC5=C(O)C=CC(=C25)CC1C3C=CC4O,-3.15
3788,CN(C)C1C2C(O)C3C(=C(O)C2(O)C(=O)C(=C1O)C(N)=O)C(=O)C4=C(C=CC=C4O)C3(C)O,-3.15
3789,CC1=CC=C(OCC(=O)NC2C(=O)N3C2SC(C)(C)C3C(=O)O)C=C1,-3.15
3790,Oc1cc(Cl)c(Cl)c(Cl)c1Cl,-3.15
3791,CC1(C)OC(CN1C(=O)C(Cl)Cl)c2occc2,-3.1498
3792,CCCCCCCCC=O,-3.1487064763
3793,Cc1cnc(N[S](=O)(=O)c2ccc(N)cc2)nc1C,-3.1435
3794,CC1=C(SCCO1)C(=O)NC2=CC=CC=C2,-3.14
3795,COc2ccc1C(OC(=O)c1c2OC)C4N(C)CCc5cc3OCOc3c(OC)c45,-3.14
3796,CCCCC1(CC)C(=O)NC(=S)NC1=O,-3.14
3797,CCC(CC)CC1(CCO)C(=O)NC(=S)NC1=O,-3.14
3798,CCCCCCCCCNC(=O)c1cccnc1,-3.1398
3799,COc1ccc2[C@H](OC(=O)c2c1OC)[C@@H]3N(C)CCc4cc5OCOc5c(OC)c34,-3.1393
3800,CNC(=O)OCc1ccc(Cl)c(Cl)c1,-3.1389
3801,CNC(=O)OCc1cccc(Cl)c1Cl,-3.1389
3802,C/C=C/C(=O)C1C(=CCCC1(C)C)C,-3.1378557654000003
3803,COC1[C@H](O)C(C)O[C@H](O[C@H]2CC[C@@]3(C=O)[C@H](CCC4C3CC[C@]5(C)[C@H](CC[C@]45O)C6=CC(=O)OC6)C2)C1O,-3.1373
3804,CCCCCCCCCCCC(=O)NCCC[N+](C)(C)CC([O-])=O,-3.1367509983999997
3805,S=C=NCc1ccccc1,-3.1364
3806,Cc1cccc2NC(=S)Nc12,-3.13627918
3807,Nc1nc2nc[nH]c2c(n1)C(F)(F)F,-3.1346
3808,CC(C)(CCC(C)(C)CC(O)=O)CC(O)=O,-3.1319
3809,CC(C)(C)c1ccc(C=O)cc1,-3.1309552762
3810,CCNC(=O)C1=CC(=C(C=C1[N+]([O-])=O)[N+]([O-])=O)N2CC2,-3.13
3811,O(c(ccc(c1)C=CC)c1)C,-3.13
3812,O=C1C=NC2=C(N1)C(=O)NC(=O)N2,-3.13
3813,CC(C)CC(NC(=O)C(CC1=C[NH]C=N1)NC(=O)C(CC2=CC=CC=C2)NC(=O)OC(C)(C)C)C(O)CC(=O)NC(CC(C)C)C(=O)NC(C(O)=O)C3=CC=CC=C3,-3.13
3814,OCC(O)C(O)C1=NN(C2=CC=CC=C2)C2=C1N=C1C=CC=CC1=N2,-3.13
3815,OC(=O)CC1=CC(=C(OCC=C)C=C1)Cl,-3.13
3816,C1CN(CCN1)c1c(cc2c(n(cc(C(=O)O)c2=O)c2ccc(cc2)F)c1)F,-3.13
3817,C[C@@H](Oc1cc(Cl)c(Cl)cc1Cl)C(O)=O,-3.1295
3818,OC(=O)c1c(O)ccc2ccccc12,-3.1284
3819,CCCCOC(=O)\C=C/C(=O)OCCCC,-3.1280341619
3820,CC(=O)CC(=O)Nc1ccc(NC(=O)CC(C)=O)cc1,-3.1275010898000004
3821,CCCCCCO[N+]([O-])=O,-3.1265
3822,Fc1ccc(I)cc1,-3.1257
3823,COc1ccc(\C=C\C)cc1,-3.1255398769
3824,[Cl-].CCCCCCCCCCCCCCCC[N+](C)(C)C,-3.1249455224
3825,Cc1cc(O)c(cc1Cl)C(O)=O,-3.1248
3826,NC1=C(Br)C(=O)N(N=C1)c2ccccc2,-3.1239999999999997
3827,Cc1cc(C)c(OCC(O)=O)c(Br)c1,-3.1234
3828,Cc1ccc(C=C)cc1,-3.1232
3829,Cc1cccc(C=C)c1,-3.1231503041
3830,CCCCCCCl,-3.1223887331999998
3831,COc1ccc2C=CC(=O)Oc2c1,-3.1221
3832,NC(CCSSCCC(N)C(=O)O)C(=O)O,-3.12
3833,CN(C)C2C1CC4C(=C(O)C1(O)C(=O)C(=C2O)C(N)=O)C(=O)c3c(O)cccc3C4(C)O,-3.12
3834,CCC1=NN=C(NS(=O)(=O)C2=CC=C(N)C=C2)S1,-3.12
3835,CCCCC(CC)C1OCCO1,-3.1195968677
3836,CCC(=O)OCCc1ccccc1,-3.1174443354
3837,CCCC(=O)OCc1ccccc1,-3.1174443354
3838,COC(=O)C(C)N(C(=O)c1occc1)c2c(C)cccc2C,-3.1173
3839,COc1ccc(cc1C(O)=O)C(O)=O,-3.1165
3840,CCCCN(CCCC)CCCC,-3.1157
3841,CCCCC(CC)COCC1CO1,-3.1148651614999996
3842,OC(=O)c1cc(Cl)cc(Cl)c1,-3.1137
3843,OCCN1C(=O)Nc2ccccc2C1=O,-3.1128936427999996
3844,C[C@]12CCC(=O)C=C1CC[C@H]3[C@@H]4CC[C@](O)(C(=O)CO)[C@@]4(C)C[C@H](O)[C@H]23,-3.1121092438
3845,CCC(C)Br,-3.1114780979
3846,OC(=O)CCCCCCCCCCCCC(O)=O,-3.1112
3847,COc1ccc2NC(=O)C=C(C([O-])=O)c2c1,-3.1104
3848,NC1=CC=C(C=C1)[S](=O)(=O)NC2=NC(=O)N(CC=C)C=C2,-3.11
3849,CC12CCC(=O)C=C1CCC3C4CCC(O)(C(=O)CO)C4(C)CC(=O)C23,-3.11
3850,CCCCCCCCCCNCC(O)CO,-3.11
3851,COC(=O)[N]1C2=C(C=CC=C2)N=C1C3=CSC=N3,-3.11
3852,CC(C)C1OCC2(CO1)COC(C(C)C)OC2,-3.11
3853,CC(C)CN1C=CC(=NC1=O)N[S](=O)(=O)C2=CC=C(N)C=C2,-3.11
3854,C[C@]12CCC(=O)C=C1CC[C@H]3[C@@H]4CC[C@](O)(C(=O)CO)[C@@]4(C)CC(=O)[C@H]23,-3.1097
3855,CCCCCC(=O)NCCNC(=O)CCCCC,-3.1079
3856,CC(C)OC(=O)CCCCC(=O)OC(C)C,-3.1070289758999996
3857,COc1ccc(cc1[N+]([O-])=O)[N+]([O-])=O,-3.1069999999999998
3858,OC(=O)c1ccccc1C2OC(=O)c3ccccc23,-3.1042
3859,CC(CCC=C(C)C)CC#N,-3.104157036
3860,CC(C)(C)C1CCC(O)CC1,-3.1032621251999997
3861,CCc1ccc(C)cc1,-3.1026
3862,Cc1ccc(Cl)cc1,-3.1023856768
3863,COc1c(Cl)cccc1Cl,-3.1019
3864,[O-][N+](=O)c1ccccc1[N+]([O-])=O,-3.1017
3865,COC1=NN(CS[P](=S)(OC)OC)C(=O)S1,-3.1
3866,CNC(=N)NS(=O)(=O)C1=CC2=C(C=CC=C2)C=C1,-3.1
3867,C1CCCCC1,-3.1
3868,COC1=CC(OC)=CC(C(=O)N(O)C2=CC=CC=C2)=C1,-3.1
3869,CCCCC(=O)OCSC1=NC=NC2=C1N=C[NH]2,-3.1
3870,OC(=O)COC1=C(Cl)C(=C(Cl)C=C1)Cl,-3.1
3871,OCC(O)C(O)C(O)C=NN(C1=CC=CC=C1)C1=CC=CC=C1,-3.1
3872,CC1=CC=C(NC(=O)C(O)(O)C(=O)NC2=CC=C(C)C=C2)C=C1,-3.1
3873,Oc1c(Cl)cc(Cl)c(Cl)c1Cl,-3.1
3874,CC(C)(C1CCC(O)CC1)C2CCC(O)CC2,-3.0976097488
3875,FC(F)(F)C(F)(Cl)Cl,-3.0961
3876,CCCCCCCCCOC(=O)c1cccnc1,-3.0958
3877,OCc1cc(Cl)c(Cl)c(Cl)c1,-3.0948
3878,Nc1ccc(cc1)S(=O)(=O)c2ccc(N)cc2,-3.094
3879,O=C(Nc1ccccc1)c2cccnc2,-3.093
3880,CCCCCCCCOC(=O)c1cccnc1,-3.0929
3881,CC(Oc1ccc(Oc2oc3cc(Cl)ccc3n2)cc1)C(O)=O,-3.092
3882,C[C@H]1[C@@H]2CC[C@@]3(C)C=CC(=O)C(=C3[C@H]2OC1=O)C,-3.0905
3883,CCSCCS[P](=S)(OC)OC,-3.0905
3884,Oc1ccc(Cl)cc1[N+]([O-])=O,-3.0902
3885,O=C(OC(C(C(C=CC1=O)(CC2)C)=C1C)C23)C3C,-3.09
3886,CCCCN1C=CC(=NC1=O)N[S](=O)(=O)C2=CC=C(N)C=C2,-3.09
3887,OC1=C(C(O)=C(C([C@@](C(C(C(N)=O)=C(O)[C@H]2N(C)C)=O)(O)[C@@]2([H])[C@H]3O)=O)[C@@]3([H])[C@@]4(O)C)C4=CC=C1,-3.09
3888,CCN(CC)CCSC1=NC2=C(N=N1)NC1=C2C=CC=C1,-3.09
3889,CN1CCC(=C2C3=C(C=CC=C3)C=CC3=C2C=CC=C3)CC1,-3.09
3890,CC12CC(O)C3C(CCC4=CC(=O)CCC34C)C2CCC1(O)C(=O)CO,-3.09
3891,CCCC(C)CC1(CCO)C(=O)NC(=S)NC1=O,-3.09
3892,CCCCCCCC/C=C/CCCCCCCC(O)=O.NCCO,-3.0888344498
3893,CC(=O)O[C@H]1C[C@H]2CC[C@@]1(C)C2(C)C,-3.0887781924
3894,O[C@H]([C@H]1C[C@@H]2CCN1C[C@@H]2C=C)c3ccnc4ccccc34,-3.0887236136
3895,CC(=C)C(=O)OC1CCCCC1,-3.0885648226
3896,COc1c(cc(cc1[N+]([O-])=O)[N+]([O-])=O)[N+]([O-])=O,-3.085
3897,OC(=O)c1ccc(NC(=O)c2cccnc2)cc1,-3.0832
3898,CCOCN(C(=O)CCl)c1c(C)cccc1CC,-3.0827
3899,Oc1ccc(c(O)c1)C2=C(O)C(=O)c3c(O)cc(O)cc3O2,-3.0824090581
3900,Cc1ccccc1CCl,-3.0813269237
3901,O[S](=O)(=O)CCCNC1CCCCC1,-3.0802067631
3902,OCC1C(CO)C2(Cl)C(=C(Cl)C1(Cl)C2(Cl)Cl)Cl,-3.0802
3903,CCCCC1=CC=C(C=C1)C(O)=O,-3.08
3904,OC1=CC(O)=C(N=NC2=CC=CC=C2)C=C1,-3.08
3905,CNC1=CC=C(C=C1)[S](=O)(=O)N(C)C,-3.08
3906,O=C(Nc(ccc(c1)Br)c1)C,-3.08
3907,NS(=O)(=O)C1=C(C2=NC3=C(C=CC=C3)C(=O)N2)C=CC=C1,-3.08
3908,OC(=O)CC1=C(Cl)C=CC(=C1Cl)Cl,-3.08
3909,CC(C)CC1CC(C)CCO1,-3.0799294806999997
3910,C=CC1CC2CC1C=C2,-3.0798864018
3911,CC(=O)/C=C/C1=C(C)CCCC1(C)C,-3.0798638184
3912,CC(C)C(=O)OCCc1ccccc1,-3.0797644375
3913,CCCCCCCCCCNC(=O)c1cccnc1,-3.0765
3914,CCCCCBr,-3.0753
3915,CC12CCCC(C)(CC1)C2=NO,-3.0741522070999996
3916,Clc1cccc(Cl)c1,-3.0721598006999997
3917,CN(C)[P](=O)(N(C)C)n1nc(nc1N)c2ccccc2,-3.0709
3918,C1=CC=C(C2=NC3N=CN=CC3=N2)C=C1,-3.07
3919,OC(c(c(c(nc1)ccc2)c2)c1)C(N(CCC3C4C=C)C4)C3,-3.07
3920,O=S1(=O)OC(C2=CC=C(O)C=C2)(C2=CC=C(O)C=C2)C2=C1C=CC=C2,-3.07
3921,NC1=CC=CC2=C1C(=CC=C2)[S](O)(=O)=O,-3.07
3922,Brc1cc(C(O)=O)c(N)cc1,-3.07
3923,CC/C=C/CCOC(=O)OC,-3.0698306477
3924,[Na+].[Na+].CN(CCO)c1nc(Nc2ccccc2)nc(Nc3ccc(/C=C/c4ccc(Nc5nc(Nc6ccccc6)nc(n5)N(C)CCO)cc4[S]([O-])(=O)=O)c(c3)[S]([O-])(=O)=O)n1,-3.0693211517
3925,CO[P](=S)(OC)SCc1nc(N)nc(N)n1,-3.069
3926,CC(C)CCOC(=O)c1cccc(c1C([O-])=O)[N+]([O-])=O,-3.0689
3927,N#CCc1ccccc1,-3.0687460001
3928,CCCCCCC[C@H]1CCC(=O)O1,-3.0668187599000003
3929,CCC(=O)OCc1ccc(Cl)cc1Cl,-3.0665
3930,Cc1ccc(cc1C)C([O-])=O,-3.0653
3931,OCc1c2OCOc2ccc1[N+]([O-])=O,-3.0643
3932,CC(=O)CC(c1ccccc1)C2=C(O)Oc3ccccc3C2=O,-3.0625087471
3933,O=C1NC(=O)C2(CCCCC2)C(=O)N1,-3.06
3934,CCC(=O)NC1=NC(=C(Cl)S1)C,-3.06
3935,C1OC2=C(O1)C=C(C(=C2)CO)[N+](=O)[O-],-3.06
3936,CCCCCCCCCCOC(=O)C(C)O,-3.06
3937,CCCCOC(=O)C1=CC=C(N)C=C1,-3.06
3938,[NH]1C2=C(N=CN=C2)N=C1C3=CC=CC=C3,-3.06
3939,CC(=C)[C@@H]1C[C@@H](CC[C@@]1(C)C=C)C(C)(C)O,-3.0592783722
3940,Cc1cc(O)c2c(O)c3c(O)cccc3cc2c1,-3.0585
3941,OC(=O)C1=C/C(C=CC1=O)=N/Nc2ccccc2,-3.0559
3942,CCCOc1ccc(NC(C)=O)cc1,-3.0557
3943,Cc1ccc(c(C)c1)[N+]([O-])=O,-3.0555996074
3944,Clc1ccccc1Cl,-3.0533857998
3945,[Ba++].OC(C(O)C([O-])=O)C([O-])=O,-3.0523304042
3946,Fc1ccc2O[C@@H](CCc2c1)[C@@H]3CO3.Fc4ccc5O[C@@H](CCc5c4)[C@H]6CO6.Fc7ccc8O[C@H](CCc8c7)[C@@H]9CO9.Fc%10ccc%11O[C@H](CCc%11c%10)[C@H]%12CO%12,-3.0521011765
3947,CC1(C)OC(=O)c2cc(ccc12)[N+]([O-])=O,-3.0516
3948,CCC1CN2CCC1CC2C(O)c3ccnc4ccc(OC)cc34,-3.0514
3949,NC1=CC2=C(C=C1)C=CC(=C2)[S](O)(=O)=O,-3.05
3950,CCCCCCC1(CC)C(=O)NC(=O)NC1=O,-3.05
3951,O=C1CNC(=O)C2=C(C=CC(Cl)=C2)N1,-3.05
3952,COS(=O)(=O)C1=CC=C(C(=O)O)C=C1,-3.05
3953,COC(=O)C1=CC=C(N(C)C)C=C1,-3.05
3954,COC1=C(O)C=CC(=C1)\C=C\C(O)=O,-3.05
3955,c1ccccc1S(=O)(=O)NC(=O)NCCCC,-3.05
3956,O=C1OC(C2=CC=C(Br)C=C2)C(Br)C1=O,-3.05
3957,O=C(O)C1=C(O)C=CC(N=NC2=CC=CC=C2)=C1,-3.05
3958,CC(C)(COCCCOC(=O)C=C)COCCCOC(=O)C=C,-3.0495421403
3959,CCNc1nc(NC(C)C)nc(SC)n1,-3.0470399572000004
3960,CC(C)(C)OC(=O)c1cccc(c1C([O-])=O)[N+]([O-])=O,-3.0467
3961,CCCCC/C(C=O)=C/c1ccccc1,-3.0466584175
3962,OC(=O)CCCCC1SCC2NC(=O)NC12,-3.0460000000000003
3963,CCOC(=O)C(C)(C)c1ccccc1,-3.045838317
3964,CC1=C(N2C(SC1)C(N)C2=O)C(O)=O,-3.0453554133
3965,CC(C)Cc1ccc(cc1)C(C)C(=O)NO,-3.0439999999999996
3966,O2c1cc(C)ccc1N(C)C(=O)c3cc(N)cnc23 ,-3.043
3967,FC(F)(Cl)C(F)(Cl)Cl,-3.0423
3968,Cc1ccc2NC(=O)C(=O)Nc2c1,-3.0418
3969,[Na+].[Na+].[O-]C(=O)CCCCCCCCC([O-])=O,-3.0410647254
3970,Cc1ccc(cc1[N+]([O-])=O)[N+]([O-])=O,-3.040285322
3971,CCC1=NC2=C(N=C(N)N=C2)N=C1CC,-3.04
3972,FC(Cl)(Cl)CCl,-3.04
3973,COC(=O)C1=CC=C(C=C1)[N+](=O)[O-],-3.04
3974,[Cl-].CCN(CC[N+](C)(C)C)c1ccc(cc1)N=Nc2ccc(cc2Cl)[N+]([O-])=O,-3.0386996230000003
3975,CCO[P](=O)(SC(C)CC)SC(C)CC,-3.0376
3976,CC(C)c1ccc(cc1)C(O)=O,-3.0364
3977,Cc1cc(ccc1N)[N+]([O-])=O,-3.0361524841
3978,C1Cc2ccccc2C1,-3.0351
3979,CCN(CCCl)c1ccc(C=O)cc1,-3.0334483747000003
3980,CCCC(C)=C,-3.033
3981,CC1=CC(=O)c2ccccc2C1=O,-3.0319
3982,NS(=O)(=O)C1=CC(S(=O)(=O)C2=CC=C(O)C=C2)=CS1,-3.03
3983,CN(C)C(=O)COC(=O)C1CCN2C(C(=O)C3=CC=CC=C3)=CC=C12,-3.03
3984,OC/1=CC(=O)C=CC1=N/Nc2ccccc2,-3.0299
3985,CCN(CC)c1ccccc1,-3.0278
3986,Cc1cc(ccc1N)C(O)(c2ccc(N)cc2)c3ccc(N)cc3,-3.0272
3987,CCCCCCCCCCCNC(=O)c1cccnc1,-3.0266
3988,CCN(CCCl)CCCl,-3.0265
3989,CC(C)C(=O)OCCOc1ccccc1,-3.0263435366
3990,CCOC(=O)Cc1[nH]nc2ccc(Cl)cc12,-3.0256
3991,CC(=O)OC(C)(C)C1CCC(=CC1)C.CC23CCC(CC2)C(C)(C)O3,-3.0213590642000003
3992,COc2c1occc1c(OC)c3c(=O)cc(C)oc23 ,-3.0210000000000004
3993,ClCCCN1C(=O)Nc2ccccc12,-3.0203942687
3994,CCN1C=C(C(=O)OCOC(=O)C(C)C)C(=O)C2=C1N=C(C)C=C2,-3.02
3995,COC1=CC=C(S(=O)(=O)C2=COC(S(N)(=O)=O)=C2)C=C1,-3.02
3996,C1CCC(C(CC1)O[N+](=O)[O-])O[N+](=O)[O-],-3.02
3997,N[S](=O)(=O)C1=CC2=C(S1)[S](=O)(=O)CCC2=O,-3.02
3998,CCCCC1=C(C)NC(=NC1=O)NCC,-3.02
3999,CC12CCC3C(CCC4=CC(=O)CCC34)C1CCC2O,-3.02
4000,COc1ccc(OC)c(c1)[N+]([O-])=O,-3.0173250802999996
4001,CCO[Si](CC(C)C)(OCC)OCC,-3.016846171
4002,C/C=C(/C)C(=O)O[C@H]1CC[C@@]2(C)[C@@H]3CC[C@H]4[C@]5(O)C[C@H](O)[C@@]6(O)[C@@H](CN7C[C@@H](C)CC[C@H]7[C@@]6(C)O)[C@]5(O)C[C@]24O[C@]13O,-3.0163
4003,CCCCCCCC[P](O)(O)=O,-3.0148095518
4004,s1ccc2ccccc12,-3.0138
4005,CCOC(=O)\C=C\c1ccccc1,-3.0130467638
4006,CCCCCCCCCO,-3.0130118711000002
4007,CCOC(=O)C1(CC1)[S](=O)(=O)c2ccc(C)cc2,-3.0104
4008,O=C(NC1C2C3CCCC3C(C1)C2)N(C)C,-3.01
4009,Ic1ccccc1,-3.01
4010,C(c1ccc(cc1)NCCCC)(=O)OCCN(C)C,-3.01
4011,CC(C)(C)C(=O)OC1=C(C=CC=C1)C(O)=O,-3.01
4012,CCCCCC#C,-3.0099
4013,CC(=O)OC1=CCC2C3CCC(C3)C12,-3.0097265709
4014,[O-][N+](=O)c1ccc(Cl)cc1Cl,-3.0091456414
4015,CCCCCC#CC(=O)OC,-3.0091327736
4016,CCCCCCCCNC(=O)c1cccnc1,-3.0081
4017,CC(=C)c1ccccc1,-3.0080823215
4018,CNC[C@H](O)c1ccc(O)c(O)c1,-3.0077
4019,OC(=O)c1ccccc1C(=O)c2ccc(Br)cc2,-3.0074
4020,CCCCC,-3.006984006
4021,COc1cc(Cl)c(OC)cc1N,-3.0061212915
4022,C/C=C/C(=O)C1=C(C)C=CCC1(C)C,-3.0052489876
4023,CC1(C)COC(=O)C2CC=CCC2C(=O)OC1,-3.0041810562999998
4024,Cc1cccc(c1C)[N+]([O-])=O,-3.0033599893000003
4025,Clc1ccc(c(Cl)c1)C2(Cn3cncn3)OCCO2,-3.0031
4026,CC(C)CO[P](=O)(OCC(C)C)OCC(C)C,-3.0021546468
4027,CCCCOC(=O)CCC(=O)OCCCC,-3.0006
4028,COC(=O)C1(CCC1)[S](=O)(=O)c2ccccc2,-3.0005
4029,CC(C)OC(=O)Nc1ccccc1,-3.0005
4030,Cc1c(cccc1[N+]([O-])=O)[N+]([O-])=O,-3.0003
4031,Cc1cc(cc(c1O)[N+]([O-])=O)[N+]([O-])=O,-3.0003
4032,CCCCCCOC(=O)[N]1C=NC2=C1C(=O)N(C)C(=O)N2C,-3.0
4033,[O-][N+](=O)C1=CC=C(N2CC2)C(=C1)[N+]([O-])=O,-3.0
4034,CCC1(C(=O)NC(=O)NC1=O)C2=CCCCCC2,-3.0
4035,CN1N=C(SC1=N[S](=O)(=O)C2=C(C)C=C(C)C=C2C)[S](N)(=O)=O,-3.0
4036,OC(=O)COC1=C(Cl)C(=CC(=C1)Cl)Cl,-3.0
4037,COC1=CC=CC(CC(C)NC(C)CC2=C(OC)C=CC=C2)=C1,-3.0
4038,CCOC(=O)C(C)(C(=O)NC(=O)NC)C1=CCCCC1,-3.0
4039,O=C(OCC)C=Cc(cccc1)c1,-3.0
4040,COC1=CC=CC(OCC(O)CO)=C1OC,-3.0
4041,O=C(O)C1=C(N=NC2=CC=C(O)C=C2)C=CC=C1Cl,-3.0
4042,NC(CCCCNC(=O)OCC1C2=C(C=CC=C2)C2=C1C=CC=C2)C(=O)O,-3.0
4043,COC(=O)C1(CCC1)[S](=O)(=O)c2ccc(Cl)cc2,-2.9996
4044,CCCCCC1COCCC1OC(C)=O,-2.9987958882999997
4045,CCNc1nc(OC)nc(n1)N(CC)CC,-2.9987
4046,Nc1ccc(N=Nc2ccccc2)c(N)c1,-2.9976655605
4047,Cc1cnc2c(ccc(Cl)c2C(O)=O)c1,-2.9973
4048,CC[S](=O)(=O)Oc1ccc2OCC(C)(C)c2c1,-2.9921
4049,[Zn++].CCC(C)O[P]([S-])(=S)OC(C)CC(C)C.CCC(C)O[P]([S-])(=S)OC(C)CC(C)C,-2.9908768679000004
4050,CCC(C)(C)c1ccc(O)cc1,-2.9902
4051,CCOC(=O)CCCCCCCC(=O)OCC,-2.99
4052,O=C1COC2(CCN(CCC3=C[NH]C4=C3C=CC=C4)CC2)CN1,-2.99
4053,CN1C(=O)CCC(N2C(=O)C3=C(C=CC=C3)C2=O)C1=O,-2.99
4054,COC1=CC=C(CN(CCN(C)C)C2=NC=CC=N2)C=C1,-2.99
4055,N[S](=O)(=O)c1ccc(NC(=S)Nc2ccc(F)cc2)cc1,-2.9899599683999996
4056,CCCCC(CC)C(=O)OC,-2.9898040042000003
4057,CC(C)c1ccc(cc1)C#N,-2.9887953027
4058,CCC(=O)Nc1ccc(Cl)c(Cl)c1,-2.9864
4059,CC1(C)OC(=O)c2cc3ccccc3cc12,-2.9844
4060,CNC(=O)N(c1ccccc1)c2ccccc2,-2.9839461581999998
4061,C#CCCCCCC#C,-2.983
4062,CN1C(=O)NN(C1=O)c2ccccc2,-2.9804
4063,Cc1cc(O)c(Cl)c(C)c1Cl,-2.9801
4064,O=C1NC(=O)C2(CCCCCCC2)C(=O)N1,-2.98
4065,OC(=O)COC1=C(Cl)C=C(Cl)C(=C1)Cl,-2.98
4066,O=C1NC(=O)C2(CCCCCC2)C(=O)N1,-2.98
4067,CN(C)C(=O)C(c1ccccc1)c2ccccc2,-2.98
4068,NC(=O)N/N=C/C1=CC=C(O1)[N+]([O-])=O,-2.98
4069,CC(C)[C@@H]1CC[C@@H](C)C[C@H]1OC(=O)[C@H](C)O,-2.9799872046
4070,COc1cc(NC(=O)CC(C)=O)c(OC)cc1Cl,-2.9792447783999996
4071,CCCC,-2.977604072
4072,O=C(Nc1ccccn1)c2cccnc2,-2.9771
4073,Oc1ccc2ccccc2c1[N+]([O-])=O,-2.9758
4074,CCN1C=C(C(O)=O)C(=O)c2cnc(nc12)N3CCNCC3,-2.9739999999999998
4075,CN1CC[C@]23[C@H]4Oc5c(OCc6ccccc6)ccc(C[C@@H]1[C@@H]2C=C[C@@H]4O)c35,-2.9730000000000003
4076,CCCCOC(=O)c1ccc(O)cc1,-2.9723
4077,O=C(CCCN1CCC(O)(C2=CC=C(F)C=C2)CC1)C1=CC=CC=C1,-2.97
4078,COC(=O)C1=CC=C(C(=O)O)C=C1,-2.97
4079,CC1=CC(=C(C=C1)C(O)=O)C,-2.97
4080,C1CC2=CC3=CC4=C(C=CC=C4)C=C3C5=C2C1=CC=C5,-2.97
4081,CC(C)NCC1CCC2=C(N1)C=C(C(=C2)CO)[N+]([O-])=O,-2.97
4082,S1(=O)(=O)NCNc2c1cc(S(=O)(N)=O)c(c2)C(F)(F)F,-2.97
4083,CC(=C)C(=O)OCCCCOC(=O)C(C)=C,-2.969024542
4084,Clc1ccc2CC(=O)Nc2c1,-2.9689885527
4085,CC(=C)C(=O)OCc1ccccc1,-2.9682045412
4086,[Cl-].CCCCCCCCCC[N+](C)(C)CCCCCCCCCC,-2.9677471262
4087,OC(=O)c1ccc(Br)c(c1)[N+]([O-])=O,-2.9677
4088,CCCN(CCC)c1c(cc(C)cc1[N+]([O-])=O)[N+]([O-])=O,-2.9663
4089,C\1C\C=C/CC\C=C1,-2.9659771732999998
4090,CCO[P](=O)(NC(C)C)Oc1ccc(SC)c(C)c1,-2.9648
4091,CCC(CC)(C(O)=O)C(CC)(CC)C(O)=O,-2.9644
4092,Cc1ccccc1.C=Cc2ccccc2.c3ccccc3,-2.9612739311
4093,O[S](=O)(=O)c1ccc2nc([nH]c2c1)c3ccccc3,-2.9611061362
4094,O=C1NC2=C(N=CNC2=O)N=C1,-2.96
4095,NC1=C(C=CC2=C1C=CC=C2)[S](O)(=O)=O,-2.96
4096,O=C1NC2=C(N1)C(=O)NC=N2,-2.96
4097,OC(=O)/C(S)=C/C1=CC=CC=C1,-2.96
4098,CCCCCCCCCNC(=O)OCC1OC(O)C(O)C(O)C1O,-2.96
4099,CN1C=C(C(=O)NOCCO)C(=C(C)C1=O)NC2=C(F)C=C(Br)C=C2,-2.96
4100,COC1=CC=C2C=C(C=CC2=C1)C(C)C(=O)OCC(=O)N(CCO)CCO,-2.96
4101,COC1=C(Cl)C=C(Cl)C(OC)=C1O,-2.96
4102,COC(=O)COc1ccc(Cl)cc1Cl,-2.9596
4103,CCOC(=O)C1(CCC1)[S](=O)(=O)c2ccc(C)cc2,-2.9594
4104,CCCCI,-2.9587
4105,[Zn++].CCCCC(CC)CO[P]([S-])(=S)OCC(C)C.CCCCC(CC)CO[P]([S-])(=S)OCC(C)C,-2.9581950472000003
4106,COc1cc(N[S](=O)(=O)c2ccc(N)cc2)nc(OC)n1,-2.9565
4107,[Na+].[Na+].CC(C)(c1ccc(O[S](=O)(=O)c2cccc(NNC3=C4C(=O)C=C(C=C4C=CC3=N)[S](O)(=O)=O)c2)cc1)c5ccc(O[S](=O)(=O)c6cccc(NNC7=C8C(=O)C=C(C=C8C=CC7=N)[S](O)(=O)=O)c6)cc5,-2.9562873167
4108,CN1N(C(=O)C(=C1C)CC2=C(C)N(C)N(C2=O)c3ccccc3)c4ccccc4,-2.9549
4109,CC(=C)C(=O)OCCOc1ccccc1,-2.9526471698
4110,Oc1ccc(C=O)cc1[N+]([O-])=O,-2.9512
4111,Nc1ccc(cc1)[S](=O)(=O)NC(=O)c2ccccc2,-2.9501
4112,CCCCCC(=O)N(C)C1=CC=C(C=C1)[S](=O)(=O)N(C)C,-2.95
4113,S=C1NC=NC2=C1N=C[NH]2,-2.95
4114,CN(C)CCOC(c1ccccc1)c1ccccc1,-2.95
4115,CCNC1CN(CCCOC)[S](=O)(=O)C2=C1C=C(S2)[S](N)(=O)=O,-2.95
4116,OC1=CC=CC(=C1)NN=C(C#N)C#N,-2.95
